Timestamp,Raw_ADC,Filtered_ADC,Angle
00:03:18,132,132.00
00:03:18,138,138.00
00:03:18,128,128.00
00:03:19,128,128.00
00:03:19,137,137.00
00:03:19,128,128.00
00:03:19,126,126.00
00:03:19,127,127.00
00:03:19,128,128.00
00:03:19,127,127.00
00:03:19,128,128.00
00:03:19,128,128.00
00:03:19,128,128.00
00:03:19,116,116.00
00:03:19,129,129.00
00:03:20,128,128.00
00:03:20,137,137.00
00:03:20,138,138.00
00:03:20,128,128.00
00:03:20,135,135.00
00:03:20,134,134.00
00:03:20,129,129.00
00:03:20,137,137.00
00:03:20,135,135.00
00:03:20,135,135.00
00:03:20,136,136.00
00:03:20,136,136.00
00:03:21,123,123.00
00:03:21,127,127.00
00:03:21,132,132.00
00:03:21,137,137.00
00:03:21,128,128.00
00:03:21,131,131.00
00:03:21,130,130.00
00:03:21,136,136.00
00:03:21,135,135.00
00:03:21,139,139.00
00:03:21,133,133.00
00:03:21,136,136.00
00:03:22,127,127.00
00:03:22,132,132.00
00:03:22,136,136.00
00:03:22,133,133.00
00:03:22,136,136.00
00:03:22,123,123.00
00:03:22,131,131.00
00:03:22,134,134.00
00:03:22,135,135.00
00:03:22,132,132.00
00:03:22,135,135.00
00:03:22,135,135.00
00:03:23,119,119.00
00:03:23,127,127.00
00:03:23,125,125.00
00:03:23,136,136.00
00:03:23,142,142.00
00:03:23,130,130.00
00:03:23,146,146.00
00:03:23,170,170.00
00:03:23,174,174.00
00:03:23,188,188.00
00:03:23,205,205.00
00:03:24,207,207.00
00:03:24,184,184.00
00:03:24,151,151.00
00:03:24,149,149.00
00:03:24,142,142.00
00:03:24,177,177.00
00:03:24,205,205.00
00:03:24,158,158.00
00:03:24,149,149.00
00:03:24,131,131.00
00:03:24,160,160.00
00:03:24,128,128.00
00:03:25,110,110.00
00:03:25,111,111.00
00:03:25,117,117.00
00:03:25,113,113.00
00:03:25,120,120.00
00:03:25,117,117.00
00:03:25,115,115.00
00:03:25,119,119.00
00:03:25,117,117.00
00:03:25,116,116.00
00:03:25,111,111.00
00:03:25,117,117.00
00:03:26,112,112.00
00:03:26,117,117.00
00:03:26,106,106.00
00:03:26,94,94.00
00:03:26,98,98.00
00:03:26,101,101.00
00:03:26,117,117.00
00:03:26,115,115.00
00:03:26,111,111.00
00:03:26,92,92.00
00:03:26,47,47.00
00:03:26,44,44.00
00:03:27,37,37.00
00:03:27,26,26.00
00:03:27,4,4.00
00:03:27,4,4.00
00:03:27,34,34.00
00:03:27,76,76.00
00:03:27,92,92.00
00:03:27,62,62.00
00:03:27,81,81.00
00:03:27,136,136.00
00:03:27,164,164.00
00:03:27,202,202.00
00:03:28,229,229.00
00:03:28,240,240.00
00:03:28,264,264.00
00:03:28,281,281.00
00:03:28,297,297.00
00:03:28,294,294.00
00:03:28,299,299.00
00:03:28,301,301.00
00:03:28,301,301.00
00:03:28,309,309.00
00:03:28,311,311.00
00:03:29,315,315.00
00:03:29,306,306.00
00:03:29,315,315.00
00:03:29,311,311.00
00:03:29,306,306.00
00:03:29,315,315.00
00:03:29,316,316.00
00:03:29,317,317.00
00:03:29,311,311.00
00:03:29,309,309.00
00:03:29,315,315.00
00:03:29,303,303.00
00:03:30,279,279.00
00:03:30,247,247.00
00:03:30,200,200.00
00:03:30,153,153.00
00:03:30,152,152.00
00:03:30,145,145.00
00:03:30,117,117.00
00:03:30,64,64.00
00:03:30,46,46.00
00:03:30,35,35.00
00:03:30,33,33.00
00:03:30,28,28.00
00:03:31,24,24.00
00:03:31,26,26.00
00:03:31,35,35.00
00:03:31,52,52.00
00:03:31,137,137.00
00:03:31,206,206.00
00:03:31,242,242.00
00:03:31,242,242.00
00:03:31,230,230.00
00:03:31,223,223.00
00:03:31,221,221.00
00:03:31,221,221.00
00:03:32,243,243.00
00:03:32,251,251.00
00:03:32,278,278.00
00:03:32,286,286.00
00:03:32,290,290.00
00:03:32,294,294.00
00:03:32,306,306.00
00:03:32,304,304.00
00:03:32,305,305.00
00:03:32,308,308.00
00:03:32,317,317.00
00:03:32,294,294.00
00:03:33,289,289.00
00:03:33,297,297.00
00:03:33,292,292.00
00:03:33,281,281.00
00:03:33,254,254.00
00:03:33,245,245.00
00:03:33,237,237.00
00:03:33,196,196.00
00:03:33,175,175.00
00:03:33,149,149.00
00:03:33,132,132.00
00:03:34,132,132.00
00:03:34,113,113.00
00:03:34,86,86.00
00:03:34,72,72.00
00:03:34,45,45.00
00:03:34,38,38.00
00:03:34,41,41.00
00:03:34,45,45.00
00:03:34,82,82.00
00:03:34,168,168.00
00:03:34,201,201.00
00:03:34,201,201.00
00:03:35,174,174.00
00:03:35,178,178.00
00:03:35,200,200.00
00:03:35,209,209.00
00:03:35,210,210.00
00:03:35,199,199.00
00:03:35,208,208.00
00:03:35,205,205.00
00:03:35,200,200.00
00:03:35,227,227.00
00:03:35,247,247.00
00:03:35,248,248.00
00:03:36,279,279.00
00:03:36,263,263.00
00:03:36,273,273.00
00:03:36,234,234.00
00:03:36,234,234.00
00:03:36,220,220.00
00:03:36,190,190.00
00:03:36,201,201.00
00:03:36,242,242.00
00:03:36,231,231.00
00:03:36,180,180.00
00:03:36,135,135.00
00:03:37,132,132.00
00:03:37,141,141.00
00:03:37,111,111.00
00:03:37,73,73.00
00:03:37,50,50.00
00:03:37,45,45.00
00:03:37,36,36.00
00:03:37,50,50.00
00:03:37,64,64.00
00:03:37,41,41.00
00:03:37,45,45.00
00:03:37,61,61.00
00:03:38,90,90.00
00:03:38,121,121.00
00:03:38,224,224.00
00:03:38,244,244.00
00:03:38,215,215.00
00:03:38,195,195.00
00:03:38,212,212.00
00:03:38,218,218.00
00:03:38,214,214.00
00:03:38,228,228.00
00:03:38,235,235.00
00:03:39,240,240.00
00:03:39,218,218.00
00:03:39,223,223.00
00:03:39,230,230.00
00:03:39,237,237.00
00:03:39,222,222.00
00:03:39,240,240.00
00:03:39,249,249.00
00:03:39,235,235.00
00:03:39,224,224.00
00:03:39,206,206.00
00:03:39,236,236.00
00:03:40,283,283.00
00:03:40,293,293.00
00:03:40,306,306.00
00:03:40,284,284.00
00:03:40,300,300.00
00:03:40,299,299.00
00:03:40,307,307.00
00:03:40,305,305.00
00:03:40,303,303.00
00:03:40,302,302.00
00:03:40,296,296.00
00:03:40,298,298.00
00:03:41,290,290.00
00:03:41,274,274.00
00:03:41,263,263.00
00:03:41,223,223.00
00:03:41,173,173.00
00:03:41,146,146.00
00:03:41,132,132.00
00:03:41,119,119.00
00:03:41,120,120.00
00:03:41,96,96.00
00:03:41,70,70.00
00:03:41,71,71.00
00:03:42,70,70.00
00:03:42,70,70.00
00:03:42,46,46.00
00:03:42,36,36.00
00:03:42,28,28.00
00:03:42,28,28.00
00:03:42,48,48.00
00:03:42,58,58.00
00:03:42,61,61.00
00:03:42,70,70.00
00:03:42,75,75.00
00:03:42,77,77.00
00:03:43,123,123.00
00:03:43,253,253.00
00:03:43,238,238.00
00:03:43,220,220.00
00:03:43,226,226.00
00:03:43,230,230.00
00:03:43,238,238.00
00:03:43,239,239.00
00:03:43,229,229.00
00:03:43,211,211.00
00:03:43,207,207.00
00:03:44,198,198.00
00:03:44,200,200.00
00:03:44,207,207.00
00:03:44,203,203.00
00:03:44,218,218.00
00:03:44,210,210.00
00:03:44,216,216.00
00:03:44,225,225.00
00:03:44,218,218.00
00:03:44,242,242.00
00:03:44,269,269.00
00:03:44,270,270.00
00:03:45,264,264.00
00:03:45,264,264.00
00:03:45,258,258.00
00:03:45,261,261.00
00:03:45,265,265.00
00:03:45,262,262.00
00:03:45,264,264.00
00:03:45,260,260.00
00:03:45,262,262.00
00:03:45,270,270.00
00:03:45,254,254.00
00:03:45,240,240.00
00:03:46,175,175.00
00:03:46,165,165.00
00:03:46,124,124.00
00:03:46,118,118.00
00:03:46,112,112.00
00:03:46,110,110.00
00:03:46,115,115.00
00:03:46,107,107.00
00:03:46,127,127.00
00:03:46,111,111.00
00:03:46,125,125.00
00:03:46,123,123.00
00:03:47,133,133.00
00:03:47,155,155.00
00:03:47,190,190.00
00:03:47,142,142.00
00:03:47,147,147.00
00:03:47,136,136.00
00:03:47,130,130.00
00:03:47,143,143.00
00:03:47,132,132.00
00:03:47,133,133.00
00:03:47,149,149.00
00:03:47,176,176.00
00:03:48,232,232.00
00:03:48,246,246.00
00:03:48,252,252.00
00:03:48,260,260.00
00:03:48,243,243.00
00:03:48,198,198.00
00:03:48,221,221.00
00:03:48,252,252.00
00:03:48,247,247.00
00:03:48,244,244.00
00:03:48,244,244.00
00:03:49,235,235.00
00:03:49,221,221.00
00:03:49,215,215.00
00:03:49,191,191.00
00:03:49,168,168.00
00:03:49,173,173.00
00:03:49,168,168.00
00:03:49,158,158.00
00:03:49,152,152.00
00:03:49,154,154.00
00:03:49,158,158.00
00:03:49,168,168.00
00:03:50,129,129.00
00:03:50,135,135.00
00:03:50,113,113.00
00:03:50,96,96.00
00:03:50,111,111.00
00:03:50,135,135.00
00:03:50,177,177.00
00:03:50,146,146.00
00:03:50,130,130.00
00:03:50,104,104.00
00:03:50,128,128.00
00:03:50,148,148.00
00:03:51,152,152.00
00:03:51,161,161.00
00:03:51,150,150.00
00:03:51,148,148.00
00:03:51,143,143.00
00:03:51,112,112.00
00:03:51,120,120.00
00:03:51,111,111.00
00:03:51,91,91.00
00:03:51,144,144.00
00:03:51,164,164.00
00:03:51,161,161.00
00:03:52,147,147.00
00:03:52,155,155.00
00:03:52,157,157.00
00:03:52,151,151.00
00:03:52,160,160.00
00:03:52,164,164.00
00:03:52,164,164.00
00:03:52,165,165.00
00:03:52,164,164.00
00:03:52,152,152.00
00:03:52,164,164.00
00:03:53,153,153.00
00:03:53,157,157.00
00:03:53,163,163.00
00:03:53,161,161.00
00:03:53,164,164.00
00:03:53,173,173.00
00:03:53,164,164.00
00:03:53,166,166.00
00:03:53,167,167.00
00:03:53,163,163.00
00:03:53,173,173.00
00:03:53,164,164.00
00:03:54,168,168.00
00:03:54,161,161.00
00:03:54,162,162.00
00:03:54,171,171.00
00:03:54,168,168.00
00:03:54,170,170.00
00:03:54,171,171.00
00:03:54,165,165.00
00:03:54,177,177.00
00:03:54,178,178.00
00:03:54,160,160.00
00:03:54,170,170.00
00:03:55,173,173.00
00:03:55,173,173.00
00:03:55,156,156.00
00:03:55,177,177.00
00:03:55,167,167.00
00:03:55,175,175.00
00:03:55,175,175.00
00:03:55,180,180.00
00:03:55,163,163.00
00:03:55,181,181.00
00:03:55,189,189.00
00:03:55,196,196.00
00:03:56,198,198.00
00:03:56,193,193.00
00:03:56,212,212.00
00:03:56,221,221.00
00:03:56,223,223.00
00:03:56,231,231.00
00:03:56,216,216.00
00:03:56,220,220.00
00:03:56,233,233.00
00:03:56,230,230.00
00:03:56,229,229.00
00:03:56,243,243.00
00:03:57,235,235.00
00:03:57,240,240.00
00:03:57,246,246.00
00:03:57,241,241.00
00:03:57,249,249.00
00:03:57,243,243.00
00:03:57,241,241.00
00:03:57,241,241.00
00:03:57,239,239.00
00:03:57,254,254.00
00:03:57,262,262.00
00:03:58,236,236.00
00:03:58,255,255.00
00:03:58,259,259.00
00:03:58,251,251.00
00:03:58,256,256.00
00:03:58,258,258.00
00:03:58,257,257.00
00:03:58,251,251.00
00:03:58,256,256.00
00:03:58,256,256.00
00:03:58,263,263.00
00:03:58,259,259.00
00:03:59,263,263.00
00:03:59,270,270.00
00:03:59,262,262.00
00:03:59,259,259.00
00:03:59,261,261.00
00:03:59,266,266.00
00:03:59,273,273.00
00:03:59,282,282.00
00:03:59,276,276.00
00:03:59,273,273.00
00:03:59,270,270.00
00:03:59,287,287.00
00:04:00,277,277.00
00:04:00,284,284.00
00:04:00,278,278.00
00:04:00,274,274.00
00:04:00,278,278.00
00:04:00,276,276.00
00:04:00,283,283.00
00:04:00,285,285.00
00:04:00,285,285.00
00:04:00,284,284.00
00:04:00,265,265.00
00:04:00,270,270.00
00:04:01,281,281.00
00:04:01,295,295.00
00:04:01,292,292.00
00:04:01,283,283.00
00:04:01,283,283.00
00:04:01,286,286.00
00:04:01,286,286.00
00:04:01,291,291.00
00:04:01,292,292.00
00:04:01,282,282.00
00:04:01,292,292.00
00:04:01,278,278.00
00:04:02,285,285.00
00:04:02,270,270.00
00:04:02,278,278.00
00:04:02,265,265.00
00:04:02,282,282.00
00:04:02,264,264.00
00:04:02,271,271.00
00:04:02,278,278.00
00:04:02,273,273.00
00:04:02,280,280.00
00:04:02,282,282.00
00:04:03,276,276.00
00:04:03,276,276.00
00:04:03,271,271.00
00:04:03,271,271.00
00:04:03,265,265.00
00:04:03,262,262.00
00:04:03,264,264.00
00:04:03,265,265.00
00:04:03,263,263.00
00:04:03,254,254.00
00:04:03,253,253.00
00:04:03,256,256.00
00:04:04,248,248.00
00:04:04,247,247.00
00:04:04,245,245.00
00:04:04,254,254.00
00:04:04,255,255.00
00:04:04,239,239.00
00:04:04,245,245.00
00:04:04,250,250.00
00:04:04,227,227.00
00:04:04,247,247.00
00:04:04,233,233.00
00:04:04,236,236.00
00:04:05,242,242.00
00:04:05,228,228.00
00:04:05,232,232.00
00:04:05,243,243.00
00:04:05,236,236.00
00:04:05,230,230.00
00:04:05,235,235.00
00:04:05,226,226.00
00:04:05,230,230.00
00:04:05,226,226.00
00:04:05,214,214.00
00:04:05,212,212.00
00:04:06,228,228.00
00:04:06,232,232.00
00:04:06,217,217.00
00:04:06,220,220.00
00:04:06,212,212.00
00:04:06,217,217.00
00:04:06,204,204.00
00:04:06,206,206.00
00:04:06,213,213.00
00:04:06,199,199.00
00:04:06,212,212.00
00:04:07,205,205.00
00:04:07,203,203.00
00:04:07,197,197.00
00:04:07,188,188.00
00:04:07,195,195.00
00:04:07,197,197.00
00:04:07,193,193.00
00:04:07,176,176.00
00:04:07,180,180.00
00:04:07,185,185.00
00:04:07,182,182.00
00:04:07,163,163.00
00:04:08,156,156.00
00:04:08,153,153.00
00:04:08,157,157.00
00:04:08,156,156.00
00:04:08,148,148.00
00:04:08,153,153.00
00:04:08,148,148.00
00:04:08,159,159.00
00:04:08,155,155.00
00:04:08,148,148.00
00:04:08,141,141.00
00:04:08,157,157.00
00:04:09,151,151.00
00:04:09,156,156.00
00:04:09,160,160.00
00:04:09,160,160.00
00:04:09,150,150.00
00:04:09,148,148.00
00:04:09,157,157.00
00:04:09,148,148.00
00:04:09,161,161.00
00:04:09,156,156.00
00:04:09,157,157.00
00:04:09,163,163.00
00:04:10,168,168.00
00:04:10,163,163.00
00:04:10,165,165.00
00:04:10,157,157.00
00:04:10,156,156.00
00:04:10,168,168.00
00:04:10,166,166.00
00:04:10,165,165.00
00:04:10,165,165.00
00:04:10,156,156.00
00:04:10,166,166.00
00:04:10,171,171.00
00:04:11,170,170.00
00:04:11,160,160.00
00:04:11,162,162.00
00:04:11,172,172.00
00:04:11,158,158.00
00:04:11,174,174.00
00:04:11,172,172.00
00:04:11,170,170.00
00:04:11,167,167.00
00:04:11,181,181.00
00:04:11,176,176.00
00:04:12,185,185.00
00:04:12,175,175.00
00:04:12,178,178.00
00:04:12,185,185.00
00:04:12,194,194.00
00:04:12,198,198.00
00:04:12,198,198.00
00:04:12,199,199.00
00:04:12,192,192.00
00:04:12,201,201.00
00:04:12,208,208.00
00:04:12,227,227.00
00:04:13,234,234.00
00:04:13,200,200.00
00:04:13,223,223.00
00:04:13,256,256.00
00:04:13,267,267.00
00:04:13,275,275.00
00:04:13,237,237.00
00:04:13,107,107.00
00:04:13,115,115.00
00:04:13,106,106.00
00:04:13,114,114.00
00:04:13,116,116.00
00:04:14,119,119.00
00:04:14,117,117.00
00:04:14,118,118.00
00:04:14,118,118.00
00:04:14,120,120.00
00:04:14,116,116.00
00:04:14,117,117.00
00:04:14,121,121.00
00:04:14,119,119.00
00:04:14,112,112.00
00:04:14,116,116.00
00:04:14,114,114.00
00:04:15,116,116.00
00:04:15,108,108.00
00:04:15,112,112.00
00:04:15,117,117.00
00:04:15,111,111.00
00:04:15,104,104.00
00:04:15,116,116.00
00:04:15,106,106.00
00:04:15,110,110.00
00:04:15,114,114.00
00:04:15,107,107.00
00:04:15,115,115.00
00:04:16,113,113.00
00:04:16,114,114.00
00:04:16,112,112.00
00:04:16,111,111.00
00:04:16,114,114.00
00:04:16,113,113.00
00:04:16,117,117.00
00:04:16,109,109.00
00:04:16,107,107.00
00:04:16,120,120.00
00:04:16,101,101.00
00:04:17,121,121.00
00:04:17,125,125.00
00:04:17,121,121.00
00:04:17,106,106.00
00:04:17,96,96.00
00:04:17,103,103.00
00:04:17,104,104.00
00:04:17,104,104.00
00:04:17,108,108.00
00:04:17,106,106.00
00:04:17,104,104.00
00:04:17,108,108.00
00:04:18,104,104.00
00:04:18,110,110.00
00:04:18,113,113.00
00:04:18,109,109.00
00:04:18,110,110.00
00:04:18,113,113.00
00:04:18,110,110.00
00:04:18,113,113.00
00:04:18,116,116.00
00:04:18,114,114.00
00:04:18,110,110.00
00:04:18,109,109.00
00:04:19,108,108.00
00:04:19,113,113.00
00:04:19,117,117.00
00:04:19,114,114.00
00:04:19,113,113.00
00:04:19,116,116.00
00:04:19,111,111.00
00:04:19,116,116.00
00:04:19,118,118.00
00:04:19,105,105.00
00:04:19,119,119.00
00:04:19,125,125.00
00:04:20,112,112.00
00:04:20,111,111.00
00:04:20,118,118.00
00:04:20,115,115.00
00:04:20,116,116.00
00:04:20,115,115.00
00:04:20,116,116.00
00:04:20,115,115.00
00:04:20,116,116.00
00:04:20,117,117.00
00:04:20,116,116.00
00:04:20,119,119.00
00:04:21,124,124.00
00:04:21,125,125.00
00:04:21,117,117.00
00:04:21,123,123.00
00:04:21,119,119.00
00:04:21,117,117.00
00:04:21,116,116.00
00:04:21,116,116.00
00:04:21,118,118.00
00:04:21,115,115.00
00:04:21,119,119.00
00:04:22,115,115.00
00:04:22,116,116.00
00:04:22,120,120.00
00:04:22,118,118.00
00:04:22,118,118.00
00:04:22,120,120.00
00:04:22,121,121.00
00:04:22,116,116.00
00:04:22,119,119.00
00:04:22,117,117.00
00:04:22,114,114.00
00:04:22,123,123.00
00:04:23,116,116.00
00:04:23,122,122.00
00:04:23,119,119.00
00:04:23,117,117.00
00:04:23,121,121.00
00:04:23,123,123.00
00:04:23,119,119.00
00:04:23,122,122.00
00:04:23,117,117.00
00:04:23,119,119.00
00:04:23,127,127.00
00:04:23,121,121.00
00:04:24,121,121.00
00:04:24,123,123.00
00:04:24,118,118.00
00:04:24,121,121.00
00:04:24,120,120.00
00:04:24,120,120.00
00:04:24,120,120.00
00:04:24,114,114.00
00:04:24,123,123.00
00:04:24,120,120.00
00:04:24,121,121.00
00:04:24,118,118.00
00:04:25,110,110.00
00:04:25,120,120.00
00:04:25,120,120.00
00:04:25,121,121.00
00:04:25,120,120.00
00:04:25,122,122.00
00:04:25,116,116.00
00:04:25,123,123.00
00:04:25,127,127.00
00:04:25,122,122.00
00:04:25,123,123.00
00:04:26,122,122.00
00:04:26,124,124.00
00:04:26,123,123.00
00:04:26,121,121.00
00:04:26,116,116.00
00:04:26,124,124.00
00:04:26,119,119.00
00:04:26,117,117.00
00:04:26,120,120.00
00:04:26,119,119.00
00:04:26,122,122.00
00:04:26,122,122.00
00:04:27,120,120.00
00:04:27,120,120.00
